rightTO=3,300.5789826535038
cutout,364.8999257066059
evtEnd,367.1129193226338
rightTO=19,367.24189072236874
lcRel,399.29584715987636
evtEnd,406.0183126500408
rightTO=6,406.08634884193503
cutout,440.82100134679666
evtEnd,443.9314842475098
lcRel,461.37634974864307
evtEnd,466.5572538948691
rightTO=14,466.7239246268343
cutout,517.9574574574551
evtEnd,521.1714764620676
rightTO=18,527.446957165332
cutout,536.4380667339774
evtEnd,540.4555904897431
rightTO=4,541.3737413006963
lcRel,562.7967400237319
evtEnd,567.1827653714821
rightTO=18,567.3032331624433
cutout,568.578256780104
evtEnd,571.0632455085616
rightTO=9,573.8544249312624
