rightTO=0,600.6388938967872
lcRel,613.2231740670333
evtEnd,618.4389437133292
rightTO=13,618.5361492179194
cutin,691.1231295377689
evtEnd,695.9931536575327
rightTO=4,696.04193859424
lcRel,705.4964993338571
cutout,706.7015198206572
evtEnd,710.191222044313
rightTO=4,710.2339341673213
lcRel,768.6174021101976
evtEnd,771.7863673279971
rightTO=8,771.8007214766192
lcRel,794.668015357064
cutout,795.0696888526652
evtEnd,799.9325331231076
rightTO=8,800.0027024611148
lcRel,818.1126316308613
evtEnd,822.1574359926827
rightTO=28,822.2569723010063
rightTO=28,827.6274921315902
