rightTO=4,1200.5076481168585
lcRel,1208.0343671922005
evtEnd,1213.5196365916534
rightTO=6,1213.5746168170988
cutout,1226.2434917998141
evtEnd,1228.78162898859
rightTO=14,1228.9318566287386
cutout,1250.2857834544138
evtEnd,1252.7464256972014
rightTO=18,1252.8314466643849
lcRel,1311.1379835991665
evtEnd,1316.1316617663645
lcRel,1344.266902971733
evtEnd,1348.6488586865376
rightTO=16,1348.7692287113557
lcRel,1350.8425257253868
evtEnd,1355.8992894502344
rightTO=3,1385.2570467402877
lcRel,1422.0424189334701
evtEnd,1428.0793814536858
rightTO=18,1458.7073319330464
