rightTO=13,4.915041362498598
lcRel,8.740108055937915
cutout,10.873586804167282
evtEnd,17.59671409164329
rightTO=13,17.68850943403159
lcRel,84.12868303834286
evtEnd,87.93495875240015
rightTO=25,89.7874762403134
lcRel,206.3965442014786
evtEnd,210.23871831254647
rightTO=1,210.32685348981465
cutout,223.67449002715395
evtEnd,225.73926178436267
rightTO=6,225.82919563871798
cutout,231.7606904227094
evtEnd,234.6735409777838
rightTO=7,234.7644740971875
lcRel,240.08857045141542
evtEnd,244.731437873481
rightTO=1,244.88224695458436
cutin,263.04041797189893
evtEnd,265.4502741478576
rightTO=7,265.52225610781454
