cutin,912.2069922573164
evtEnd,916.2400360776908
rightTO=12,916.5687296835125
lcRel,960.2594754248481
evtEnd,964.5582521576524
rightTO=1,979.8427930098093
lcRel,983.7291806912606
evtEnd,987.1206039038478
lcRel,1053.6849907350957
evtEnd,1060.1194935287579
rightTO=5,1099.2669973527359
cutout,1128.1649483323706
evtEnd,1130.0959531598658
rightTO=1,1130.426896108462
lcRel,1141.9268460993906
evtEnd,1146.040922089742
rightTO=5,1146.3294944167646
lcRel,1168.2309600522165
evtEnd,1172.235317717376
rightTO=12,1182.7966932819918
