rightTO=8,600.6648715467512
cutin,612.897595466858
evtEnd,615.3723286400101
rightTO=19,615.5198590275722
lcRel,691.4125437886489
cutout,692.2682200365099
evtEnd,696.3597294515696
rightTO=19,696.4680870086061
cutout,715.4409567902279
evtEnd,718.8602247287097
cutin,738.410997099718
evtEnd,739.9223377313436
rightTO=1,740.0033024080378
cutout,740.691035682902
cutout,741.4862934125408
cutout,743.1088827647931
evtEnd,745.6578920641647
cutin,748.7672026085961
evtEnd,751.4396782052947
rightTO=1,751.6153096190593
