rightTO=6,12.727277090231787
cutout,27.199446004677203
evtEnd,33.30609159617498
lcRel,33.91218824946793
evtEnd,38.46863846873927
rightTO=6,38.82824410862524
cutout,41.0431247663997
evtEnd,45.89293475194616
lcRel,94.93611868709407
evtEnd,99.8394749593603
rightTO=10,224.74718910847554
objTurnOff,234.2651206421163
barrier,234.6146257224018
rightTO=2,234.6729339782128
barrier,238.22222189869643
rightTO=3,238.28913243451808
lcRel,241.71230754941217
evtEnd,245.36748249150787
lcRel,287.1786928901182
evtEnd,292.6723036599252
