rightTO=13,300.49909510119323
cutin,304.2476195650797
evtEnd,307.3085785425969
rightTO=1,307.4201372722171
cutin,327.3770687447153
evtEnd,329.01867063851563
rightTO=11,329.19218852353106
lcRel,356.1144635984149
evtEnd,360.348795548697
rightTO=13,360.45896563442125
cutin,442.83879975097125
evtEnd,445.6004628625697
rightTO=10,445.64829691509595
cutout,499.74453213453717
evtEnd,502.3052900917976
rightTO=6,502.3669467473994
cutin,506.8577486824825
evtEnd,510.1137075164386
rightTO=4,510.20504751098025
cutout,591.5130106215804
evtEnd,594.449261233868
