rightTO=12,900.5486255637961
cutout,912.637587470811
evtEnd,917.4588939795359
rightTO=4,917.5573850068527
cutout,938.7279674258197
evtEnd,944.1672973452955
rightTO=0,944.2912133749461
rightTO=13,959.8591400608201
cutin,965.6719590667857
evtEnd,969.6897144907232
rightTO=14,969.7768681639237
cutout,1011.0725953572789
evtEnd,1013.8850241540352
rightTO=13,1014.0241281787542
cutin,1064.508742495646
evtEnd,1070.9371511739455
rightTO=4,1071.045176572534
lcRel,1082.1868663609716
evtEnd,1087.4099484120907
rightTO=7,1087.6761822418107
rightTO=7,1097.0749582938956
lcRel,1137.23011566892
evtEnd,1142.4531977200395
rightTO=8,1142.6202523423608
