rightTO=2,1200.7171262193099
cutin,1258.8396397138085
evtEnd,1261.2525788292019
rightTO=8,1261.3431993136435
cutout,1272.645820074466
evtEnd,1275.6575530389466
rightTO=2,1275.7582424661039
rightTO=2,1292.5738198348824
lcRel,1336.9803621799763
evtEnd,1341.3758899014706
lcRel,1341.7754833306974
evtEnd,1346.5706044814187
rightTO=2,1353.5251934352655
lcRel,1355.4671300031953
evtEnd,1358.893148175884
rightTO=4,1359.0036648911323
lcRel,1365.0550189117544
evtEnd,1368.999428063357
rightTO=1,1372.1658673606992
lcRel,1377.0979293920088
evtEnd,1380.9795754017298
rightTO=0,1381.1983984979217
lcRel,1453.0358320745784
evtEnd,1457.4937227141916
rightTO=5,1457.722260206901
lcRel,1472.7248490662287
evtEnd,1477.2570378831808
