rightTO=0,900.6559125582133
lcRel,905.0416695680564
evtEnd,910.6666898189515
rightTO=7,910.783702604367
barrier,927.5068308922265
rightTO=8,927.5620267030077
rightTO=5,980.4593361121368
barrier,1034.4450385224152
rightTO=11,1034.4860001630693
barrier,1037.6976139831968
rightTO=1,1037.7566233227228
lcRel,1062.7599191921304
evtEnd,1066.5669403948373
cutin,1067.5919076417183
evtEnd,1070.9596571671898
rightTO=1,1071.1060810596014
cutout,1143.439483911069
evtEnd,1146.6129192522055
rightTO=16,1146.7565627467825
cutout,1154.1887559750073
evtEnd,1158.155835852665
rightTO=0,1173.7796858194965
rightTO=18,1188.943057316066
lcRel,1189.9424384353053
evtEnd,1194.4995085562955
