cutin,65.3514128
cutin,66.1159512
rightTO=XX,66.149192
rightTO=XX,67.2128976
cutin,67.5785464
cutin,68.3763256
rightTO=XX,68.4095664
cutin,68.7419744
evtEnd,69.1076232
cutin,74.2267064
rightTO=XX,74.3929104
cutin,86.7917288
cutin,87.5562672
rightTO=XX,87.589508
cutin,88.1213608
rightTO=XX,88.1546016
cutin,90.4814576
rightTO=XX,91.3457184
cutin,91.7778488
cutin,92.9745176
cutin,94.2044272
cutin,95.0022064
rightTO=XX,95.0354472
cutin,95.3678552
evtEnd,95.733504
cutin,96.3650792
rightTO=XX,96.5312832
cutin,96.730728
evtEnd,97.0963768
rightTO=XX,154.3702752
cutin,169.6610432
rightTO=XX,169.9602104
cutin,170.026692
evtEnd,170.3923408
rightTO=XX,170.3923408
cutin,171.02391599999999
evtEnd,171.3895648
rightTO=XX,171.3895648
cutin,172.0543808
evtEnd,172.4200296
rightTO=XX,172.4200296
cutin,172.7856784
evtEnd,173.1513272
rightTO=XX,173.1513272
evtEnd,177.0405008
rightTO=XX,177.0405008
cutin,178.5695776
evtEnd,178.9352264
rightTO=XX,178.9352264
cutin,184.652644
evtEnd,185.151256
rightTO=XX,185.982276
cutin,188.4420952
evtEnd,188.80774399999999
rightTO=XX,188.80774399999999
cutin,189.638764
evtEnd,190.0044128
rightTO=XX,190.0044128
cutin,191.96562
rightTO=XX,192.0653424
cutin,192.3312688
evtEnd,192.6969176
rightTO=XX,192.6969176
cutin,193.9268272
rightTO=XX,193.9933088
cutin,194.292476
evtEnd,194.6581248
rightTO=XX,194.6581248
cutin,195.35618159999999
evtEnd,195.7218304
rightTO=XX,195.7218304
cutin,196.8852584
evtEnd,197.2509072
rightTO=XX,197.2509072
cutin,199.8104488
evtEnd,200.1760976
rightTO=XX,200.1760976
cutin,206.0597192
evtEnd,206.425368
rightTO=XX,206.425368
cutin,207.588796
evtEnd,207.9544448
rightTO=XX,207.9544448
cutin,209.084632
evtEnd,209.4502808
rightTO=XX,209.4502808
cutin,212.5084344
evtEnd,212.8740832
rightTO=XX,212.8740832
cutin,214.2701968
evtEnd,214.6358456
rightTO=XX,214.6358456
cutin,215.6330696
evtEnd,215.9987184
rightTO=XX,215.9987184
cutin,228.3310552
evtEnd,228.696704
rightTO=XX,228.696704
cutin,230.8905968
evtEnd,231.2562456
evtEnd,240.1980208
cutin,245.9154384
rightTO=XX,246.1813648
cutin,246.2810872
evtEnd,246.646736
cutin,260.607872
rightTO=XX,271.244928
cutin,274.7019712
evtEnd,275.06762
rightTO=XX,275.06762
cutin,276.1645664
evtEnd,276.5302152
rightTO=XX,276.5302152
cutin,277.3279944
evtEnd,277.6936432
rightTO=XX,288.0980136
cutin,291.9207056
evtEnd,292.2863544
rightTO=XX,292.2863544
