rightTO=13,1500.5461996085785
cutin,1553.8538473273723
evtEnd,1558.4265866542887
rightTO=4,1558.4896225015557
cutout,1573.3490683318157
evtEnd,1577.3276848633352
rightTO=2,1577.3977123969933
cutout,1654.1149839216507
evtEnd,1658.2021341318075
rightTO=0,1658.2939663976247
lcRel,1660.8338825088933
evtEnd,1665.249170259371
rightTO=2,1665.2741885114867
cutout,1666.8001832236525
lcRel,1667.2262587064013
evtEnd,1670.5295968608912
rightTO=2,1670.574710735535
cutout,1691.266891225155
evtEnd,1693.8245732811326
cutin,1736.6544799567323
evtEnd,1741.2014702784704
rightTO=9,1741.2792463627454
cutout,1777.0390738267868
evtEnd,1782.6612635467632
