rightTO=1,300.55819242793274
lcRel,306.8218225238685
evtEnd,312.7981435519257
rightTO=4,318.6133542709273
cutout,390.4903169166666
evtEnd,393.67768813163025
lcRel,420.7703434588208
evtEnd,428.3403500943594
rightTO=22,428.6873811060809
cutout,476.94776112255255
evtEnd,480.13513233751553
rightTO=18,480.28184816197404
lcRel,483.7209249543496
evtEnd,488.90040317866516
rightTO=22,489.0936347534557
cutout,501.6498880385192
evtEnd,506.4309448609638
cutin,570.1783691602287
evtEnd,573.3657403751922
rightTO=22,573.5239257389086
cutout,580.9357470107274
evtEnd,585.3183824313021
