rightTO=15,1.7105599805173934
objTurnOff,5.55450607795018
evtEnd,8.275830172800635
rightTO=0,8.47177735108606
cutin,16.837802111812355
evtEnd,19.39211354303305
rightTO=19,19.441100337604407
cutin,22.31032687678384
evtEnd,25.655425134656447
rightTO=3,25.757051403829387
lcRel,54.63341057327483
cutout,58.9710610922898
evtEnd,60.561532949261995
rightTO=0,60.706121299895834
cutout,183.68158443029466
cutin,185.1274679366334
evtEnd,187.2309320753028
rightTO=14,187.36942535374936
cutin,190.76641361135609
evtEnd,192.86152116945996
rightTO=8,192.95149691459108
cutout,198.72254349239577
evtEnd,201.89971661016483
rightTO=12,202.01165684218674
rightTO=12,202.01165684218674
lcRel,239.69525173616194
evtEnd,243.67297945535603
rightTO=18,243.84933191581288
cutin,251.63810922820753
evtEnd,253.74539446242818
rightTO=16,253.84036886006652
cutout,259.87964521433787
evtEnd,261.6181122045158
rightTO=19,261.7478772236048
