cutin,910.6009260507902
evtEnd,913.9459118681106
rightTO=5,914.0442406851055
cutout,934.7353783956843
evtEnd,938.5168732335974
lcRel,955.6879857743131
evtEnd,960.6988222883693
rightTO=5,960.753886425886
barrier,1018.2884172676315
rightTO=9,1018.4238702298184
barrier,1020.017829599512
rightTO=10,1020.1049962573517
barrier,1021.5946830776879
rightTO=7,1021.6629057703385
cutout,1067.4261449782177
evtEnd,1077.8139945208147
rightTO=2,1087.0146612585502
lcRel,1096.0192210036685
evtEnd,1100.0369364660771
rightTO=7,1100.156976285864
