rightTO=XX,0.332366
cutin,8.475333
evtEnd,8.8409356
rightTO=XX,8.8409356
cutin,26.921646
rightTO=XX,66.2405438
cutin,84.3212542
evtEnd,84.6868568
rightTO=XX,84.6868568
cutin,90.902101
rightTO=XX,99.8427464
cutin,102.701094
rightTO=XX,109.0492846
cutin,110.67787799999999
rightTO=XX,116.0289706
cutin,120.74856779999999
rightTO=XX,127.0967584
cutin,129.7556864
rightTO=XX,134.8741228
cutin,138.8957514
evtEnd,139.26135399999998
rightTO=XX,139.26135399999998
rightTO=XX,151.89126199999998
cutout,151.99097179999998
rightTO=XX,152.3233378
cutin,152.3233378
rightTO=XX,154.55019
cutout,154.6166632
rightTO=XX,154.94902919999998
rightTO=XX,157.7409036
